GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,TTRACTA,ANRCA,CBSAA,METDIVA,CSAA,NECTAA,NECTADIVA,CNECTAA,CDA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,NAME,LHT001,LHT002,LHT003,LHT004
"G4802150","2010","3","7","Texas","48","Hidalgo County","215",,,,,,,,,,,"32580","99999","999",,,,,,,,,,,,"Hidalgo County",216471,76812,74721,64938
"G4802170","2010","3","7","Texas","48","Hill County","217",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Hill County",13238,4756,5243,3239
"G4802190","2010","3","7","Texas","48","Hockley County","219",,,,,,,,,,,"30220","99999","352",,,,,,,,,,,,"Hockley County",8242,2948,2827,2467
"G4802210","2010","3","7","Texas","48","Hood County","221",,,,,,,,,,,"24180","99999","206",,,,,,,,,,,,"Hood County",20795,9790,6415,4590
"G4802230","2010","3","7","Texas","48","Hopkins County","223",,,,,,,,,,,"44860","99999","999",,,,,,,,,,,,"Hopkins County",13308,4963,4471,3874
"G4802250","2010","3","7","Texas","48","Houston County","225",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Houston County",8656,2483,3831,2342
"G4802270","2010","3","7","Texas","48","Howard County","227",,,,,,,,,,,"13700","99999","999",,,,,,,,,,,,"Howard County",11333,3440,4230,3663
"G4802290","2010","3","7","Texas","48","Hudspeth County","229",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Hudspeth County",1174,263,642,269
"G4802310","2010","3","7","Texas","48","Hunt County","231",,,,,,,,,,,"19100","19124","206",,,,,,,,,,,,"Hunt County",32076,12807,9456,9813
"G4802330","2010","3","7","Texas","48","Hutchinson County","233",,,,,,,,,,,"14420","99999","999",,,,,,,,,,,,"Hutchinson County",8812,3149,3625,2038
"G4802350","2010","3","7","Texas","48","Irion County","235",,,,,,,,,,,"41660","99999","999",,,,,,,,,,,,"Irion County",653,203,302,148
"G4802370","2010","3","7","Texas","48","Jack County","237",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Jack County",3136,1057,1341,738
"G4802390","2010","3","7","Texas","48","Jackson County","239",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Jackson County",5284,1691,2213,1380
"G4802410","2010","3","7","Texas","48","Jasper County","241",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Jasper County",13770,4429,6390,2951
"G4802430","2010","3","7","Texas","48","Jeff Davis County","243",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Jeff Davis County",1034,295,497,242
"G4802450","2010","3","7","Texas","48","Jefferson County","245",,,,,,,,,,,"13140","99999","999",,,,,,,,,,,,"Jefferson County",93441,29910,29156,34375
"G4802470","2010","3","7","Texas","48","Jim Hogg County","247",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Jim Hogg County",1902,536,851,515
"G4802490","2010","3","7","Texas","48","Jim Wells County","249",,,,,,,,,,,"10860","99999","999",,,,,,,,,,,,"Jim Wells County",13961,4341,5830,3790
"G4802510","2010","3","7","Texas","48","Johnson County","251",,,,,,,,,,,"19100","23104","206",,,,,,,,,,,,"Johnson County",52193,26592,13106,12495
"G4802530","2010","3","7","Texas","48","Jones County","253",,,,,,,,,,,"10180","99999","999",,,,,,,,,,,,"Jones County",6034,2033,2738,1263
"G4802550","2010","3","7","Texas","48","Karnes County","255",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Karnes County",4463,1194,1997,1272
"G4802570","2010","3","7","Texas","48","Kaufman County","257",,,,,,,,,,,"19100","19124","206",,,,,,,,,,,,"Kaufman County",34964,19736,7690,7538
"G4802590","2010","3","7","Texas","48","Kendall County","259",,,,,,,,,,,"41700","99999","999",,,,,,,,,,,,"Kendall County",12617,6145,3384,3088
"G4802610","2010","3","7","Texas","48","Kenedy County","261",,,,,,,,,,,"28780","99999","204",,,,,,,,,,,,"Kenedy County",147,9,43,95
"G4802630","2010","3","7","Texas","48","Kent County","263",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Kent County",350,71,183,96
"G4802650","2010","3","7","Texas","48","Kerr County","265",,,,,,,,,,,"28500","99999","999",,,,,,,,,,,,"Kerr County",20550,7230,7728,5592
"G4802670","2010","3","7","Texas","48","Kimble County","267",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Kimble County",2016,525,979,512
"G4802690","2010","3","7","Texas","48","King County","269",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"King County",113,8,37,68
"G4802710","2010","3","7","Texas","48","Kinney County","271",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Kinney County",1350,330,723,297
"G4802730","2010","3","7","Texas","48","Kleberg County","273",,,,,,,,,,,"28780","99999","204",,,,,,,,,,,,"Kleberg County",11097,3052,3240,4805
"G4802750","2010","3","7","Texas","48","Knox County","275",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Knox County",1506,350,761,395
"G4802770","2010","3","7","Texas","48","Lamar County","277",,,,,,,,,,,"37580","99999","999",,,,,,,,,,,,"Lamar County",19829,7156,6038,6635
"G4802790","2010","3","7","Texas","48","Lamb County","279",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Lamb County",5081,1398,2278,1405
"G4802810","2010","3","7","Texas","48","Lampasas County","281",,,,,,,,,,,"28660","99999","999",,,,,,,,,,,,"Lampasas County",7539,3238,2387,1914
"G4802830","2010","3","7","Texas","48","La Salle County","283",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"La Salle County",1931,390,1013,528
"G4802850","2010","3","7","Texas","48","Lavaca County","285",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Lavaca County",7808,2291,3796,1721
"G4802870","2010","3","7","Texas","48","Lee County","287",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Lee County",6151,2252,2558,1341
"G4802890","2010","3","7","Texas","48","Leon County","289",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Leon County",6896,2269,3334,1293
"G4802910","2010","3","7","Texas","48","Liberty County","291",,,,,,,,,,,"26420","99999","288",,,,,,,,,,,,"Liberty County",25073,9542,9799,5732
"G4802930","2010","3","7","Texas","48","Limestone County","293",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Limestone County",8499,2935,3296,2268
"G4802950","2010","3","7","Texas","48","Lipscomb County","295",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Lipscomb County",1263,332,584,347
"G4802970","2010","3","7","Texas","48","Live Oak County","297",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Live Oak County",4257,1337,2046,874
"G4802990","2010","3","7","Texas","48","Llano County","299",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Llano County",9008,3262,3805,1941
"G4803030","2010","3","7","Texas","48","Lubbock County","303",,,,,,,,,,,"31180","99999","352",,,,,,,,,,,,"Lubbock County",105781,39668,21930,44183
"G4803050","2010","3","7","Texas","48","Lynn County","305",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Lynn County",2246,623,1022,601
"G4803070","2010","3","7","Texas","48","McCulloch County","307",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"McCulloch County",3338,1025,1420,893
"G4803090","2010","3","7","Texas","48","McLennan County","309",,,,,,,,,,,"47380","99999","999",,,,,,,,,,,,"McLennan County",86892,31261,20983,34648
"G4803110","2010","3","7","Texas","48","McMullen County","311",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"McMullen County",310,54,200,56
"G4803130","2010","3","7","Texas","48","Madison County","313",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Madison County",4187,1489,1651,1047
"G4803150","2010","3","7","Texas","48","Marion County","315",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Marion County",4595,1405,2232,958
"G4803170","2010","3","7","Texas","48","Martin County","317",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Martin County",1649,509,692,448
"G4803190","2010","3","7","Texas","48","Mason County","319",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Mason County",1754,512,868,374
"G4803210","2010","3","7","Texas","48","Matagorda County","321",,,,,,,,,,,"13060","99999","288",,,,,,,,,,,,"Matagorda County",13894,4014,5234,4646
"G4803230","2010","3","7","Texas","48","Maverick County","323",,,,,,,,,,,"20580","99999","999",,,,,,,,,,,,"Maverick County",15563,4848,5982,4733
"G4803250","2010","3","7","Texas","48","Medina County","325",,,,,,,,,,,"41700","99999","999",,,,,,,,,,,,"Medina County",15530,6648,5596,3286
"G4803270","2010","3","7","Texas","48","Menard County","327",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Menard County",994,210,530,254
"G4803290","2010","3","7","Texas","48","Midland County","329",,,,,,,,,,,"33260","99999","372",,,,,,,,,,,,"Midland County",50845,20886,14106,15853
"G4803310","2010","3","7","Texas","48","Milam County","331",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Milam County",9408,2991,3757,2660
"G4803330","2010","3","7","Texas","48","Mills County","333",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Mills County",1975,570,986,419
"G4803350","2010","3","7","Texas","48","Mitchell County","335",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Mitchell County",2809,751,1293,765
"G4803370","2010","3","7","Texas","48","Montague County","337",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Montague County",7989,2792,3454,1743
"G4803390","2010","3","7","Texas","48","Montgomery County","339",,,,,,,,,,,"26420","99999","288",,,,,,,,,,,,"Montgomery County",162530,85408,34599,42523
"G4803410","2010","3","7","Texas","48","Moore County","341",,,,,,,,,,,"20300","99999","999",,,,,,,,,,,,"Moore County",7197,2488,2244,2465
"G4803430","2010","3","7","Texas","48","Morris County","343",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Morris County",5226,1797,2157,1272
"G4803450","2010","3","7","Texas","48","Motley County","345",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Motley County",542,115,309,118
"G4803470","2010","3","7","Texas","48","Nacogdoches County","347",,,,,,,,,,,"34860","99999","999",,,,,,,,,,,,"Nacogdoches County",23861,6772,7194,9895
"G4803490","2010","3","7","Texas","48","Navarro County","349",,,,,,,,,,,"18620","99999","999",,,,,,,,,,,,"Navarro County",17380,6330,5883,5167
"G4803510","2010","3","7","Texas","48","Newton County","351",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Newton County",5476,1503,3083,890
"G4803530","2010","3","7","Texas","48","Nolan County","353",,,,,,,,,,,"45020","99999","999",,,,,,,,,,,,"Nolan County",5999,1591,2513,1895
"G4803550","2010","3","7","Texas","48","Nueces County","355",,,,,,,,,,,"18580","99999","204",,,,,,,,,,,,"Nueces County",124587,45931,29715,48941
"G4803570","2010","3","7","Texas","48","Ochiltree County","357",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Ochiltree County",3617,1181,1486,950
"G4803590","2010","3","7","Texas","48","Oldham County","359",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Oldham County",691,221,253,217
"G4803610","2010","3","7","Texas","48","Orange County","361",,,,,,,,,,,"13140","99999","999",,,,,,,,,,,,"Orange County",31031,11585,12223,7223
"G4803630","2010","3","7","Texas","48","Palo Pinto County","363",,,,,,,,,,,"33420","99999","206",,,,,,,,,,,,"Palo Pinto County",10871,3618,4046,3207
"G4803650","2010","3","7","Texas","48","Panola County","365",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Panola County",9271,3231,3881,2159
"G4803670","2010","3","7","Texas","48","Parker County","367",,,,,,,,,,,"19100","23104","206",,,,,,,,,,,,"Parker County",42069,22266,11085,8718
"G4803690","2010","3","7","Texas","48","Parmer County","369",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Parmer County",3413,983,1345,1085
"G4803710","2010","3","7","Texas","48","Pecos County","371",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Pecos County",4894,1506,2063,1325
"G4803730","2010","3","7","Texas","48","Polk County","373",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Polk County",16503,5194,7907,3402
"G4803750","2010","3","7","Texas","48","Potter County","375",,,,,,,,,,,"11100","99999","999",,,,,,,,,,,,"Potter County",42933,14848,10055,18030
"G4803770","2010","3","7","Texas","48","Presidio County","377",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Presidio County",2906,488,1460,958
"G4803790","2010","3","7","Texas","48","Rains County","379",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Rains County",4377,1705,1775,897
"G4803810","2010","3","7","Texas","48","Randall County","381",,,,,,,,,,,"11100","99999","999",,,,,,,,,,,,"Randall County",47975,22918,10982,14075
"G4803830","2010","3","7","Texas","48","Reagan County","383",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Reagan County",1156,334,526,296
"G4803850","2010","3","7","Texas","48","Real County","385",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Real County",1374,359,686,329
"G4803870","2010","3","7","Texas","48","Red River County","387",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Red River County",5469,1537,2482,1450
"G4803890","2010","3","7","Texas","48","Reeves County","389",,,,,,,,,,,"37780","99999","999",,,,,,,,,,,,"Reeves County",3839,853,2029,957
"G4803910","2010","3","7","Texas","48","Refugio County","391",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Refugio County",2841,810,1270,761
"G4803930","2010","3","7","Texas","48","Roberts County","393",,,,,,,,,,,"37420","99999","999",,,,,,,,,,,,"Roberts County",359,111,170,78
"G4803950","2010","3","7","Texas","48","Robertson County","395",,,,,,,,,,,"17780","99999","999",,,,,,,,,,,,"Robertson County",6541,2214,2542,1785
"G4803970","2010","3","7","Texas","48","Rockwall County","397",,,,,,,,,,,"19100","19124","206",,,,,,,,,,,,"Rockwall County",26448,17968,3918,4562
"G4803990","2010","3","7","Texas","48","Runnels County","399",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Runnels County",4165,1199,1940,1026
"G4804010","2010","3","7","Texas","48","Rusk County","401",,,,,,,,,,,"30980","99999","346",,,,,,,,,,,,"Rusk County",18476,6769,7491,4216
"G4804030","2010","3","7","Texas","48","Sabine County","403",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Sabine County",4738,1272,2742,724
"G4804050","2010","3","7","Texas","48","San Augustine County","405",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"San Augustine County",3625,827,2038,760
"G4804070","2010","3","7","Texas","48","San Jacinto County","407",,,,,,,,,,,"26420","99999","288",,,,,,,,,,,,"San Jacinto County",10096,3745,4745,1606
"G4804090","2010","3","7","Texas","48","San Patricio County","409",,,,,,,,,,,"18580","99999","204",,,,,,,,,,,,"San Patricio County",22637,8163,7397,7077
"G4804110","2010","3","7","Texas","48","San Saba County","411",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"San Saba County",2257,630,1084,543
"G4804130","2010","3","7","Texas","48","Schleicher County","413",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Schleicher County",1182,318,517,347
"G4804150","2010","3","7","Texas","48","Scurry County","415",,,,,,,,,,,"43660","99999","999",,,,,,,,,,,,"Scurry County",5838,1985,2326,1527
"G4804170","2010","3","7","Texas","48","Shackelford County","417",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Shackelford County",1367,400,643,324
"G4804190","2010","3","7","Texas","48","Shelby County","419",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Shelby County",9648,2788,4432,2428
"G4804210","2010","3","7","Texas","48","Sherman County","421",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Sherman County",1081,344,449,288
"G4804230","2010","3","7","Texas","48","Smith County","423",,,,,,,,,,,"46340","99999","540",,,,,,,,,,,,"Smith County",79055,31447,21122,26486
"G4804250","2010","3","7","Texas","48","Somervell County","425",,,,,,,,,,,"24180","99999","206",,,,,,,,,,,,"Somervell County",3078,1293,1063,722
"G4804270","2010","3","7","Texas","48","Starr County","427",,,,,,,,,,,"40100","99999","999",,,,,,,,,,,,"Starr County",17001,2806,10452,3743
"G4804290","2010","3","7","Texas","48","Stephens County","429",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Stephens County",3665,1147,1552,966
"G4804310","2010","3","7","Texas","48","Sterling County","431",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Sterling County",440,130,213,97
"G4804330","2010","3","7","Texas","48","Stonewall County","433",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Stonewall County",642,135,363,144
"G4804350","2010","3","7","Texas","48","Sutton County","435",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Sutton County",1550,466,652,432
"G4804370","2010","3","7","Texas","48","Swisher County","437",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Swisher County",2762,784,1150,828
"G4804390","2010","3","7","Texas","48","Tarrant County","439",,,,,,,,,,,"19100","23104","206",,,,,,,,,,,,"Tarrant County",657134,309193,99631,248310
"G4804410","2010","3","7","Texas","48","Taylor County","441",,,,,,,,,,,"10180","99999","999",,,,,,,,,,,,"Taylor County",50725,18234,12750,19741
"G4804430","2010","3","7","Texas","48","Terrell County","443",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Terrell County",430,93,213,124
"G4804450","2010","3","7","Texas","48","Terry County","445",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Terry County",4200,1183,1723,1294
"G4804470","2010","3","7","Texas","48","Throckmorton County","447",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Throckmorton County",721,162,376,183
"G4804490","2010","3","7","Texas","48","Titus County","449",,,,,,,,,,,"34420","99999","999",,,,,,,,,,,,"Titus County",10813,4114,3369,3330
"G4804510","2010","3","7","Texas","48","Tom Green County","451",,,,,,,,,,,"41660","99999","999",,,,,,,,,,,,"Tom Green County",42331,16241,11320,14770
"G4804530","2010","3","7","Texas","48","Travis County","453",,,,,,,,,,,"12420","99999","126",,,,,,,,,,,,"Travis County",404467,161366,48649,194452
"G4804550","2010","3","7","Texas","48","Trinity County","455",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Trinity County",6142,1868,2976,1298
"G4804570","2010","3","7","Texas","48","Tyler County","457",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Tyler County",8007,2443,4179,1385
"G4804590","2010","3","7","Texas","48","Upshur County","459",,,,,,,,,,,"30980","99999","346",,,,,,,,,,,,"Upshur County",14925,5955,5828,3142
"G4804610","2010","3","7","Texas","48","Upton County","461",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Upton County",1256,293,690,273
"G4804630","2010","3","7","Texas","48","Uvalde County","463",,,,,,,,,,,"46620","99999","999",,,,,,,,,,,,"Uvalde County",9025,2710,3623,2692
"G4804650","2010","3","7","Texas","48","Val Verde County","465",,,,,,,,,,,"19620","99999","999",,,,,,,,,,,,"Val Verde County",15654,4908,5344,5402
"G4804670","2010","3","7","Texas","48","Van Zandt County","467",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Van Zandt County",20047,8082,7595,4370
"G4804690","2010","3","7","Texas","48","Victoria County","469",,,,,,,,,,,"47020","99999","999",,,,,,,,,,,,"Victoria County",32187,11678,9466,11043
"G4804710","2010","3","7","Texas","48","Walker County","471",,,,,,,,,,,"26660","99999","288",,,,,,,,,,,,"Walker County",20969,5786,5934,9249
"G4804730","2010","3","7","Texas","48","Waller County","473",,,,,,,,,,,"26420","99999","288",,,,,,,,,,,,"Waller County",14040,5457,4256,4327
"G4804750","2010","3","7","Texas","48","Ward County","475",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Ward County",3995,1138,1919,938
"G4804770","2010","3","7","Texas","48","Washington County","477",,,,,,,,,,,"14780","99999","999",,,,,,,,,,,,"Washington County",13037,4520,4838,3679
"G4804790","2010","3","7","Texas","48","Webb County","479",,,,,,,,,,,"29700","99999","999",,,,,,,,,,,,"Webb County",67106,27361,15925,23820
"G4804810","2010","3","7","Texas","48","Wharton County","481",,,,,,,,,,,"20900","99999","999",,,,,,,,,,,,"Wharton County",15132,4567,5736,4829
"G4804830","2010","3","7","Texas","48","Wheeler County","483",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Wheeler County",2181,532,1138,511
"G4804850","2010","3","7","Texas","48","Wichita County","485",,,,,,,,,,,"48660","99999","999",,,,,,,,,,,,"Wichita County",49016,17752,12467,18797
